product_id,price_range,area,price_per_m2,number_of_bedrooms,number_of_bathrooms,number_of_stories,front_length,legal_status,isFurnished,old_address,post_type,isVerified
44528831,41.0,80.0,512.5,4.0,4.0,2.0,5.5,True,Cơ bản,Ba Đình,Tin thường,False
44531500,25.5,84.0,303.57,5.0,6.0,6.0,5.0,True,Đầy đủ,Cầu Giấy,Tin thường,False
44533018,9.5,46.0,206.52,4.0,4.0,6.0,,,,Ba Đình,Tin thường,False
44533374,6.5,35.0,185.71,5.0,4.0,5.0,3.5,True,Cơ bản,Thanh Trì,Tin thường,False
44535446,18.5,40.0,462.5,4.0,5.0,6.0,4.2,True,Đầy đủ,Đống Đa,Tin thường,False
44536235,16.9,100.0,169.0,5.0,5.0,5.0,,True,Đầy đủ,Long Biên,Tin thường,False
44536415,17.0,90.0,188.89,4.0,4.0,4.0,,True,Đầy đủ,Long Biên,Tin thường,False
44536472,5.25,35.0,150.0,3.0,4.0,5.0,,True,Đầy đủ,Hoài Đức,Tin thường,False
44536660,28.8,60.0,480.0,6.0,7.0,7.0,5.0,True,Đầy đủ,Cầu Giấy,Tin thường,False
44536675,13.2,43.0,306.98,5.0,6.0,7.0,4.5,True,Đầy đủ,Tây Hồ,Tin thường,False
44536849,5.5,48.5,113.4,4.0,3.0,4.0,4.0,True,Cơ bản,Thanh Trì,Tin thường,False
44537007,23.5,60.0,391.67,,,,,,,Đống Đa,Tin thường,False
44537324,18.4,95.0,193.68,3.0,3.0,3.0,6.0,True,,Long Biên,Tin thường,False
44537375,36.0,100.0,360.0,5.0,5.0,5.0,10.0,True,Đầy đủ,Tây Hồ,Tin thường,False
44538117,11.5,50.0,230.0,3.0,4.0,6.0,,True,Đầy đủ,Long Biên,Tin thường,False
44538281,4.6,65.0,70.77,3.0,2.0,2.0,5.0,True,Đầy đủ,Long Biên,Tin thường,False
44540081,7.8,67.0,116.42,3.0,,3.0,,True,,Hoài Đức,Tin thường,False
44541810,26.8,80.0,335.0,,,7.0,4.5,True,"Nội thất xịn, đầy đủ.",Long Biên,Tin thường,False
44545212,7.2,37.0,194.6,3.0,4.0,5.0,3.9,True,Đầy đủ,Đống Đa,Tin thường,False
44545978,10.0,40.0,250.0,4.0,,6.0,4.0,True,,Ba Đình,Tin thường,False
44546125,35.69,150.0,237.93,36.0,,8.0,,True,,Nam Từ Liêm,Tin thường,False
44546529,7.8,23.0,339.13,4.0,4.0,5.0,3.5,True,Đầy đủ,Hà Đông,Tin thường,False
44546718,20.5,50.0,410.0,6.0,5.0,6.0,7.0,True,Cơ bản,Hai Bà Trưng,Tin thường,False
44550869,29.85,100.0,298.5,,,7.0,7.0,True,,Long Biên,Tin thường,False
44552135,14.5,62.0,233.87,6.0,3.0,3.0,5.0,,Đầy đủ,Long Biên,Tin thường,False
44552199,7.9,63.0,125.4,4.0,4.0,3.0,,True,Đầy đủ,Bắc Từ Liêm,Tin thường,False
44553412,25.0,90.0,277.78,18.0,,7.0,5.0,True,,Bắc Từ Liêm,Tin thường,False
44553524,5.28,36.0,146.67,6.0,4.0,5.0,,True,Đầy đủ,Hoài Đức,Tin thường,False
44554239,20.0,250.0,80.0,12.0,12.0,1.0,16.0,True,Cơ bản,Thường Tín,Tin thường,False
44554473,20.5,250.0,82.0,5.0,5.0,1.0,21.0,True,Cơ bản,Thường Tín,Tin thường,False
44557747,14.0,30.0,466.67,3.0,4.0,4.0,4.0,True,Đầy đủ,Đống Đa,Tin thường,False
44558259,21.0,80.0,262.5,4.0,4.0,7.0,5.0,True,Đầy đủ,Long Biên,Tin thường,False
44559173,9.3,60.0,155.0,5.0,5.0,5.0,,True,Đầy đủ,Thanh Trì,Tin thường,False
44559333,38.0,66.0,575.76,8.0,9.0,9.0,6.0,True,Đầy đủ,Đống Đa,Tin thường,False
44560501,11.0,41.0,268.29,4.0,3.0,3.0,3.4,True,Cơ bản,Ba Đình,Tin thường,False
44561344,10.5,50.0,210.0,7.0,,5.0,4.5,True,Đầy đủ,Ba Đình,Tin thường,False
44561504,7.7,43.0,179.07,4.0,,5.0,,True,,Đống Đa,Tin thường,False
44561575,7.25,37.0,195.95,4.0,,5.0,,True,Full nội thất ở ngay.,Đống Đa,Tin thường,False
44561961,15.3,79.0,193.67,15.0,15.0,6.0,,True,Đầy đủ,Đống Đa,Tin thường,False
44562161,15.9,53.0,300.0,16.0,16.0,7.0,,True,,Bắc Từ Liêm,Tin thường,False
44568106,22.0,110.0,200.0,4.0,3.0,4.0,5.3,True,Đầy đủ,Tây Hồ,Tin thường,False
44568399,9.8,42.0,233.33,5.0,4.0,5.0,3.8,True,Đầy đủ,Long Biên,Tin thường,False
44569243,4.4,33.0,133.33,4.0,3.0,4.0,4.0,True,Cơ bản,Hà Đông,Tin thường,False
44571380,31.0,60.0,516.67,4.0,4.0,6.0,6.0,True,Đầy đủ,Đống Đa,Tin thường,False
44572961,23.5,80.0,293.75,15.0,,9.0,,True,,Nam Từ Liêm,Tin thường,False
44573026,6.4,37.0,172.97,3.0,4.0,5.0,4.0,True,Cơ bản,Thanh Trì,Tin thường,False
44573128,6.35,40.0,158.75,2.0,2.0,,,,"Đầy đủ nội thất như điều hòa, tủ lạnh, giường ngủ...",Thanh Trì,Tin thường,False
44575825,18.0,45.0,400.0,4.0,,7.0,5.0,True,,Nam Từ Liêm,Tin thường,False
44575984,9.2,42.0,219.05,5.0,4.0,5.0,,True,,Long Biên,Tin thường,False
44576064,8.3,42.0,197.62,4.0,4.0,5.0,4.2,True,Đầy đủ,Đống Đa,Tin thường,False
44576106,14.8,46.0,321.74,,,7.0,,True,,Cầu Giấy,Tin thường,False
44576129,14.5,50.0,290.0,4.0,5.0,7.0,,True,Đầy đủ.,Long Biên,Tin thường,False
44576132,7.6,38.0,200.0,3.0,4.0,5.0,,True,Đầy đủ,Đống Đa,Tin thường,False
44577684,8.8,45.0,195.56,,,6.0,4.5,True,Cơ bản,Ba Đình,Tin thường,False
44578271,24.8,62.5,396.8,3.0,3.0,5.0,17.0,True,,Tây Hồ,Tin thường,False
44579200,7.4,38.0,194.74,5.0,,6.0,,True,Full nội thất.,Đống Đa,Tin thường,False
44579603,22.6,80.0,282.5,4.0,4.0,7.0,5.0,True,Đầy đủ,Long Biên,Tin thường,False
44579918,19.0,50.0,380.0,6.0,6.0,5.0,7.0,True,Cơ bản,Hai Bà Trưng,Tin thường,False
44580323,9.0,42.0,214.29,4.0,3.0,4.0,4.5,True,Đầy đủ,Đống Đa,Tin thường,False
44580766,8.2,52.0,157.69,4.0,3.0,3.0,,True,Cơ bản,Đông Anh,Tin thường,False
44581935,9.9,43.0,230.23,4.0,3.0,5.0,3.9,True,Cơ bản,Hoàng Mai,Tin thường,False
44583044,10.9,58.0,187.93,4.0,4.0,5.0,4.5,True,Đầy đủ,Đống Đa,Tin thường,False
44584350,8.0,35.0,228.57,3.0,,5.0,,True,Đầy đủ,Tây Hồ,Tin thường,False
44585533,6.9,39.0,176.92,,,,,True,,Hai Bà Trưng,Tin thường,False
44585682,5.68,35.0,162.29,3.0,3.0,4.0,5.0,True,Đầy đủ,Long Biên,Tin thường,False
44585874,8.0,38.0,210.53,,,,,True,,Hoàng Mai,Tin thường,False
44587247,8.8,38.0,231.58,3.0,4.0,4.0,4.4,True,Cơ bản.,Hoàng Mai,Tin thường,False
44587370,17.5,58.0,301.72,3.0,3.0,3.0,4.0,True,Cơ bản,Hai Bà Trưng,Tin thường,False
44589921,25.7,80.0,321.25,,,6.0,5.0,True,"Đầy đủ nội thất đẹp, xịn xò, sang trọng.",Tây Hồ,Tin thường,False
44592499,8.6,46.0,186.96,4.0,4.0,6.0,,True,,Ba Đình,Tin thường,False
44593464,14.75,65.0,226.92,4.0,4.0,5.0,4.5,True,Đầy đủ,Đống Đa,Tin thường,False
44594482,6.6,34.0,194.12,4.0,4.0,6.0,3.7,True,Đầy đủ,Hoàng Mai,Tin thường,False
44595642,7.8,20.0,390.0,2.0,2.0,4.0,4.35,True,Không nội thất,Hai Bà Trưng,Tin thường,False
44596326,23.7,78.0,303.85,4.0,4.0,4.0,3.7,True,Đầy đủ,Cầu Giấy,Tin thường,False
44596761,21.0,86.0,244.19,21.0,21.0,7.0,,True,Đầy đủ,Tây Hồ,Tin thường,False
44596958,5.95,36.0,165.28,4.0,3.0,4.0,6.0,True,,Hà Đông,Tin thường,False
44597030,10.0,44.0,227.27,4.0,,4.0,4.0,True,,Tây Hồ,Tin thường,False
44598138,11.0,45.0,244.44,6.0,4.0,5.0,4.0,True,,Cầu Giấy,Tin thường,False
44600129,18.5,62.0,298.39,6.0,5.0,5.0,6.0,True,Đầy đủ,Đống Đa,Tin thường,False
44600433,9.8,45.0,217.78,4.0,3.0,6.0,4.2,True,Đầy đủ,Đống Đa,Tin thường,False
44600824,17.5,55.0,318.18,4.0,4.0,6.0,,True,Cơ bản,Ba Đình,Tin thường,False
44601365,12.0,40.0,300.0,3.0,3.0,6.0,6.0,True,"Cơ bản nội thất siêu xịn gồm: Bàn ghế, điều hòa, bình nóng lạnh, giường, tủ, bếp ăn.",Long Biên,Tin thường,False
44601411,4.4,35.0,125.71,3.0,3.0,5.0,,True,Đầy đủ,Hà Đông,Tin thường,False
44602191,20.0,85.0,235.29,24.0,,8.0,6.0,True,Đầy đủ,Hà Đông,Tin thường,False
44603175,8.09,42.0,192.62,3.0,,5.0,,True,Đầy đủ,Bắc Từ Liêm,Tin thường,False
44603631,15.5,40.0,387.5,,,6.0,,True,,Nam Từ Liêm,Tin thường,False
44603656,9.4,30.0,313.33,3.0,3.0,4.0,5.4,True,Đầy đủ,Hai Bà Trưng,Tin thường,False
44603690,7.5,38.0,197.37,3.0,4.0,5.0,3.9,True,Đầy đủ,Đống Đa,Tin thường,False
44604248,4.3,32.0,134.38,4.0,3.0,5.0,4.5,True,Đầy đủ,Đan Phượng,Tin thường,False
44604423,19.5,58.0,336.21,,,6.0,,,,Long Biên,Tin thường,False
44604899,8.2,45.0,182.22,,,6.0,,,Nội thất đầy đủ.,Đống Đa,Tin thường,False
44605042,5.5,45.0,122.22,,,3.0,,True,Cơ bản,Đông Anh,Tin thường,False
44605836,7.5,40.0,187.5,6.0,4.0,5.0,5.0,True,Đầy đủ.,Hà Đông,Tin thường,False
44605990,30.0,125.0,240.0,,,5.0,8.0,True,Đầy đủ,Bắc Từ Liêm,Tin thường,False
44606885,11.5,38.0,302.63,3.0,4.0,6.0,,True,,Đống Đa,Tin thường,False
44607052,12.6,45.0,280.0,3.0,,5.0,5.0,True,Đầy đủ,Hai Bà Trưng,Tin thường,False
44607128,9.99,40.0,249.75,4.0,4.0,6.0,,True,,Đống Đa,Tin thường,False
44607617,6.0,40.0,150.0,4.0,4.0,5.0,,True,Full nội thất đắt tiền.,Long Biên,Tin thường,False
44607652,13.0,45.0,288.89,,,6.0,4.0,True,,Hoàng Mai,Tin thường,False
44607736,19.8,56.0,353.57,5.0,3.0,4.0,3.6,True,Đầy đủ,Ba Đình,Tin thường,False
44608777,14.9,50.0,298.0,3.0,3.0,6.0,4.0,True,Đầy đủ,Thanh Trì,Tin thường,False
44610216,10.9,37.0,294.6,4.0,4.0,6.0,4.41,True,Đầy đủ,Long Biên,Tin thường,False
44610243,10.4,50.0,208.0,5.0,5.0,5.0,3.8,True,Đầy đủ,Hoàng Mai,Tin thường,False
44611410,17.8,45.0,395.56,4.0,5.0,7.0,5.0,True,Đầy đủ,Nam Từ Liêm,Tin thường,False
44611633,45.0,80.0,562.5,,,6.0,5.0,True,,Đống Đa,Tin thường,False
44614512,14.0,48.0,291.67,5.0,6.0,6.0,4.5,True,Đầy đủ,Cầu Giấy,Tin thường,False
44615023,7.0,40.0,175.0,4.0,5.0,5.0,,True,Đầy đủ,Long Biên,Tin thường,False
44615373,15.5,44.0,352.27,5.0,5.0,6.0,3.6,True,Cơ bản,Cầu Giấy,Tin thường,False
44615757,19.2,52.0,369.23,4.0,4.0,5.0,4.0,True,,Đống Đa,Tin thường,False
44615915,24.0,70.0,342.86,22.0,22.0,7.0,6.4,True,Đầy đủ,Bắc Từ Liêm,Tin thường,False
44616117,8.16,42.0,194.19,,,,,True,,Đống Đa,Tin thường,False
44616439,11.5,60.0,191.67,8.0,8.0,5.0,4.5,True,Đầy đủ,Đống Đa,Tin thường,False
44616816,34.5,89.0,387.64,,,6.0,5.0,True,,Đống Đa,Tin thường,False
44618255,14.9,60.0,248.33,,,,,True,,Đống Đa,Tin thường,False
44618282,33.0,80.0,412.5,,,5.0,6.0,,Đầy đủ,Cầu Giấy,Tin thường,False
44618614,25.9,60.0,431.67,5.0,7.0,8.0,5.0,True,Đầy đủ,Ba Đình,Tin thường,False
44618741,13.0,42.0,309.52,6.0,4.0,5.0,4.0,True,Đầy đủ,Bắc Từ Liêm,Tin thường,False
44619425,21.9,70.0,312.86,6.0,6.0,6.0,6.2,True,Đầy đủ,Tây Hồ,Tin thường,False
44620166,50.0,160.0,312.5,,,5.0,11.0,True,Đầy đủ,Tây Hồ,Tin thường,False
44620403,15.0,50.0,300.0,4.0,3.0,4.0,3.5,True,Cơ bản,Đống Đa,Tin thường,False
44621797,13.0,60.0,216.67,,,5.0,5.0,True,Đầy đủ,Ba Đình,Tin thường,False
44621945,9.8,50.0,196.0,,,5.0,,True,Đầy đủ,Tây Hồ,Tin thường,False
44622148,12.0,50.0,240.0,5.0,4.0,4.0,4.0,True,Đầy đủ,Thanh Xuân,Tin thường,False
44622614,15.5,48.0,322.92,6.0,4.0,5.0,,True,Đầy đủ,Thanh Xuân,Tin thường,False
44623987,44.5,210.0,211.9,,,,,True,,Long Biên,Tin thường,False
44624022,13.0,35.0,371.43,5.0,4.0,4.0,4.0,True,,Đống Đa,Tin thường,False
44624238,35.0,115.0,304.35,,,7.0,,True,Full nội thất xịn.,Đống Đa,Tin thường,False
44624245,28.0,204.0,137.26,,,,,,,Gia Lâm,Tin thường,False
44625315,16.2,83.0,195.18,,,3.0,9.0,True,Đầy đủ,Đống Đa,Tin thường,False
44625596,8.1,44.0,184.09,5.0,,5.0,5.0,True,Đầy đủ,Đống Đa,Tin thường,False
44626879,9.8,35.0,280.0,4.0,5.0,6.0,,True,,Hai Bà Trưng,Tin thường,False
44626953,11.8,36.0,327.78,3.0,4.0,5.0,5.5,True,Đầy đủ,Hai Bà Trưng,Tin thường,False
44627168,7.6,31.0,245.16,3.0,,5.0,,True,Đầy đủ,Tây Hồ,Tin thường,False
44628717,3.9,51.0,76.47,4.0,3.0,4.0,,True,"Nội thất đây đủ kèm điều hoà, bình nóng lạnh.",Hoài Đức,Tin thường,False
44628878,7.5,30.0,250.0,4.0,4.0,6.0,,True,Đầy đủ,Long Biên,Tin thường,False
44629357,27.0,70.0,385.71,,,,,True,Đầy đủ,Cầu Giấy,Tin thường,False
44629363,13.2,68.0,194.12,10.0,,6.0,,True,,Bắc Từ Liêm,Tin thường,False
44630795,5.4,20.0,270.0,,,,,True,Full nội thất,Ba Đình,Tin thường,False
44631067,3.8,36.0,105.56,4.0,3.0,4.0,3.6,True,Đầy đủ,Hà Đông,Tin thường,False
44631106,9.3,40.0,232.5,4.0,4.0,6.0,,True,Đầy đủ,Hà Đông,Tin thường,False
44631285,21.7,45.0,482.22,3.0,5.0,7.0,4.0,True,Cơ bản,Cầu Giấy,Tin thường,False
44632444,39.0,72.0,541.67,4.0,4.0,4.0,7.5,True,Cơ bản,Đống Đa,Tin thường,False
44633021,53.0,103.0,514.56,,,7.0,5.0,True,Cơ bản,Đống Đa,Tin thường,False
44634111,7.79,36.0,216.39,3.0,4.0,5.0,3.6,True,Đầy đủ,Hai Bà Trưng,Tin thường,False
44634573,16.8,50.0,336.0,4.0,5.0,7.0,,True,Đầy đủ,Hoàng Mai,Tin thường,False
44634805,16.4,48.0,341.67,4.0,6.0,7.0,,True,Đầy đủ,Hoàng Mai,Tin thường,False
44635428,19.5,55.0,354.54,3.0,6.0,7.0,,True,Đầy đủ,Hoàng Mai,Tin thường,False
44635636,21.0,60.0,350.0,5.0,5.0,7.0,,True,,Hoàng Mai,Tin thường,False
44635675,8.9,50.0,178.0,3.0,3.0,6.0,5.0,True,Đầy đủ,Đan Phượng,Tin thường,False
44636200,9.4,40.0,235.0,5.0,,5.0,,True,Đầy đủ,Hai Bà Trưng,Tin thường,False
44636275,9.7,42.0,230.95,5.0,,5.0,,True,Đầy đủ,Hai Bà Trưng,Tin thường,False
44637009,11.9,46.0,258.7,4.0,4.0,6.0,4.0,True,Đầy đủ,Long Biên,Tin thường,False
44637108,14.5,45.0,322.22,,,,4.0,True,,Hà Đông,Tin thường,False
44637687,33.95,110.0,308.64,12.0,12.0,8.0,6.0,True,Đầy đủ,Đống Đa,Tin thường,False
44638382,25.9,95.0,272.63,25.0,25.0,7.0,6.45,True,Đầy đủ.,Hoàng Mai,Tin thường,False
44638603,13.2,51.0,258.82,,,7.0,,,,Tây Hồ,Tin thường,False
44640083,8.38,42.0,199.52,3.0,4.0,5.0,4.2,True,Đầy đủ,Đống Đa,Tin thường,False
44640437,6.5,60.0,108.33,6.0,7.0,5.0,,True,Đầy đủ.,Nam Từ Liêm,Tin thường,False
44640996,8.1,36.0,225.0,2.0,3.0,5.0,,True,,Thanh Xuân,Tin thường,False
44641870,8.3,43.0,193.02,4.0,,5.0,4.0,True,,Đống Đa,Tin thường,False
44642316,26.8,55.0,487.27,,,,,True,Cơ bản,Cầu Giấy,Tin thường,False
44642559,8.8,42.0,209.52,4.0,3.0,4.0,4.0,True,Đầy đủ,Hà Đông,Tin thường,False
44642754,5.7,51.0,111.76,5.0,3.0,4.0,4.5,True,Cơ bản,Quốc Oai,Tin thường,False
44644262,56.0,190.0,294.74,35.0,35.0,8.0,,True,Đầy đủ,Cầu Giấy,Tin thường,False
44645465,25.0,100.0,250.0,5.0,6.0,7.0,5.0,True,Đầy đủ,Long Biên,Tin thường,False
44645935,8.6,42.0,204.76,3.0,4.0,5.0,,True,,Nam Từ Liêm,Tin thường,False
44646518,25.0,68.0,367.65,,,,,True,Đầy đủ,Ba Đình,Tin thường,False
44647108,56.0,180.0,311.11,,,7.0,,True,Đầy đủ,Cầu Giấy,Tin thường,False
44647777,23.2,58.0,400.0,,,,5.0,True,Đầy đủ,Đống Đa,Tin thường,False
44647802,10.8,50.0,216.0,4.0,3.0,4.0,6.2,True,Đầy đủ,Đống Đa,Tin thường,False
44648133,12.5,50.0,250.0,8.0,5.0,6.0,3.5,True,Đầy đủ,Đống Đa,Tin thường,False
44649523,13.5,40.0,337.5,5.0,6.0,8.0,4.65,True,Đầy đủ,Ba Đình,Tin thường,False
44649911,7.0,42.0,166.67,5.0,4.0,5.0,4.1,True,Cơ bản,Hà Đông,Tin thường,False
44650367,8.15,42.0,194.05,4.0,4.0,5.0,4.2,True,Đầy đủ,Ba Đình,Tin thường,False
44650500,6.7,35.0,191.43,3.0,4.0,5.0,,True,Đầy đủ,Hoàng Mai,Tin thường,False
44651343,14.8,38.0,389.47,3.0,4.0,5.0,3.8,True,,Hai Bà Trưng,Tin thường,False
44651445,9.5,41.0,231.71,8.0,8.0,6.0,4.6,True,Cơ bản,Hà Đông,Tin thường,False
44653666,6.9,36.0,191.67,3.0,3.0,5.0,4.0,True,Cơ bản,Nam Từ Liêm,Tin thường,False
44654363,7.5,39.0,192.31,3.0,,5.0,,True,,Đống Đa,Tin thường,False
44655150,25.2,82.0,307.32,13.0,13.0,7.0,4.5,True,Đầy đủ,Đống Đa,Tin thường,False
44656269,19.5,100.0,195.0,,,7.0,6.0,True,Đầy đủ,Thanh Xuân,Tin thường,False
44656334,10.5,59.0,177.97,6.0,4.0,5.0,3.5,True,Đầy đủ,Long Biên,Tin thường,False
44658731,29.0,80.0,362.5,,,7.0,,True,,Cầu Giấy,Tin thường,False
44659562,9.9,38.0,260.53,5.0,3.0,5.0,4.0,True,Đầy đủ,Thanh Xuân,Tin thường,False
44659714,26.5,65.0,407.69,,,,,True,Đầy đủ,Cầu Giấy,Tin thường,False
44663488,4.65,32.0,145.31,3.0,3.0,5.0,,True,Đầy đủ,Hoài Đức,Tin thường,False
44663901,21.8,50.0,436.0,4.0,4.0,6.0,7.0,True,Đầy đủ,Hai Bà Trưng,Tin thường,False
44664847,6.4,33.0,193.94,3.0,4.0,5.0,,True,,Hoàng Mai,Tin thường,False
44665703,6.8,93.0,73.12,2.0,2.0,,5.0,True,Không nội thất,Thanh Xuân,Tin thường,False
44666890,8.2,45.0,182.22,3.0,6.0,6.0,,True,Full nội thất xịn sò.,Thanh Xuân,Tin thường,False
44667454,50.0,100.0,500.0,3.0,4.0,3.0,5.0,True,,Tây Hồ,Tin thường,False
44667512,50.0,105.0,476.19,3.0,3.0,3.0,5.0,True,,Tây Hồ,Tin thường,False
44668950,27.0,110.0,245.46,,,5.0,7.0,True,Đầy đủ,Bắc Từ Liêm,Tin thường,False
44669348,47.0,125.0,376.0,,,4.0,,True,Đầy đủ,Bắc Từ Liêm,Tin thường,False
44670821,13.2,37.0,356.76,4.0,4.0,5.0,3.6,True,,Long Biên,Tin thường,False
44672086,11.5,43.0,267.44,7.0,7.0,5.0,,True,Đầy đủ,Bắc Từ Liêm,Tin thường,False
44672329,14.6,121.0,120.66,,,,,,,Gia Lâm,Tin thường,False
44672519,14.0,42.0,333.33,,,,,True,,Cầu Giấy,Tin thường,False
44672937,8.6,39.0,220.51,4.0,5.0,6.0,4.0,True,Đầy đủ,Đống Đa,Tin thường,False
44673365,9.0,45.0,200.0,5.0,6.0,7.0,4.8,True,Đầy đủ,Hoàng Mai,Tin thường,False
44674146,13.5,50.0,270.0,6.0,4.0,5.0,,True,,Hai Bà Trưng,Tin thường,False
44674169,16.0,52.0,307.69,6.0,4.0,5.0,,True,,Hoàng Mai,Tin thường,False
44674749,16.8,53.0,316.98,8.0,5.0,6.0,3.4,True,Cao cấp,Hoàng Mai,Tin thường,False
44674763,7.6,42.0,180.95,5.0,,5.0,,True,Full nội thất.,Đống Đa,Tin thường,False
44674973,11.48,60.0,191.33,,,4.0,4.0,True,,Long Biên,Tin thường,False
44675503,12.9,52.0,248.08,6.0,7.0,5.0,,True,Đầy đủ,Hà Đông,Tin thường,False
44676073,9.1,60.0,151.67,5.0,5.0,6.0,3.5,True,,Thanh Trì,Tin thường,False
44676474,4.55,33.0,137.88,3.0,2.0,3.0,3.0,True,Đầy đủ,Hoài Đức,Tin thường,False
44676712,17.9,60.0,298.33,,,,,True,,Nam Từ Liêm,Tin thường,False
44676819,28.0,116.0,241.38,6.0,6.0,3.0,6.0,True,Đầy đủ,Thanh Xuân,Tin thường,False
44677890,21.8,50.0,436.0,4.0,,6.0,7.0,True,,Hoàn Kiếm,Tin thường,False
44678009,15.2,85.0,178.82,12.0,12.0,7.0,8.4,True,Đầy đủ,Nam Từ Liêm,Tin thường,False
44678668,7.85,40.0,196.25,3.0,4.0,5.0,4.0,True,Đầy đủ,Đống Đa,Tin thường,False
44678813,22.0,75.0,293.33,,,7.0,5.7,True,Đầy đủ,Ba Đình,Tin thường,False
44678912,7.6,35.0,217.14,5.0,,5.0,,True,Full nội thất.,Đống Đa,Tin thường,False
44678914,6.0,35.0,171.43,4.0,4.0,5.0,4.3,True,Đầy đủ,Hoàng Mai,Tin thường,False
44679010,11.55,60.0,192.5,6.0,4.0,5.0,5.0,True,,Hoàng Mai,Tin thường,False
44679021,8.6,51.0,168.63,1.0,1.0,1.0,4.0,True,Nội thất cao cấp.,Hoàng Mai,Tin thường,False
44679911,54.0,140.0,385.71,24.0,25.0,7.0,,True,Đầy đủ,Cầu Giấy,Tin thường,False
44680058,9.0,45.0,200.0,3.0,4.0,6.0,4.0,True,Đầy đủ,Long Biên,Tin thường,False
44680238,20.0,80.0,250.0,5.0,10.0,8.0,5.1,True,Đầy đủ,Long Biên,Tin thường,False
44681868,9.65,45.0,214.44,3.0,4.0,5.0,,True,Cơ bản,Hai Bà Trưng,Tin thường,False
44682209,29.5,106.0,278.3,29.0,29.0,7.0,7.0,,,Ba Đình,Tin thường,False
44682215,27.5,95.0,289.47,25.0,25.0,7.0,8.0,True,Đầy đủ,Ba Đình,Tin thường,False
44682241,30.5,110.0,277.27,,,7.0,6.5,True,Đầy đủ,Ba Đình,Tin thường,False
44682248,21.9,68.0,322.06,,,,,True,Đầy đủ,Ba Đình,Tin thường,False
44683665,8.2,39.0,210.26,4.0,3.0,4.0,5.3,True,Đầy đủ,Hà Đông,Tin thường,False
44684434,16.5,60.0,275.0,4.0,,4.0,4.2,True,,Đống Đa,Tin thường,False
44686290,12.5,50.0,250.0,,,,,True,,Thanh Xuân,Tin thường,False
44686300,8.5,48.0,177.08,3.0,,5.0,,True,,Đống Đa,Tin thường,False
44686565,13.0,50.0,260.0,4.0,5.0,6.0,5.0,True,Đầy đủ,Cầu Giấy,Tin thường,False
44687081,13.8,49.0,281.63,9.0,9.0,5.0,3.5,True,Đầy đủ,Đống Đa,Tin thường,False
44687114,10.8,62.0,174.19,4.0,,4.0,,True,Đầy đủ,Hai Bà Trưng,Tin thường,False
44687215,10.8,52.0,207.69,4.0,5.0,4.0,,True,Đầy đủ,Hai Bà Trưng,Tin thường,False
44687688,12.4,45.0,275.56,4.0,5.0,5.0,,True,Đầy đủ,Hai Bà Trưng,Tin thường,False
44688250,14.9,40.0,372.5,4.0,5.0,5.0,,True,Đầy đủ,Hai Bà Trưng,Tin thường,False
44688259,27.5,115.0,239.13,,,,,,,Ba Đình,Tin thường,False
44689035,8.0,41.0,195.12,4.0,5.0,6.0,4.0,True,Đầy đủ,Long Biên,Tin thường,False
44689041,8.1,35.0,231.43,3.0,,,,True,Đầy đủ,Hai Bà Trưng,Tin thường,False
44689205,10.38,50.0,207.6,4.0,,4.0,,True,Đầy đủ,Hai Bà Trưng,Tin thường,False
44689259,11.9,52.0,228.85,11.0,11.0,7.0,14.0,True,Đầy đủ,Ba Đình,Tin thường,False
44689668,26.0,110.0,236.36,28.0,28.0,7.0,8.0,True,,Thanh Trì,Tin thường,False
44689759,19.6,65.0,301.54,22.0,22.0,7.0,5.0,True,Đầy đủ,Thanh Trì,Tin thường,False
44689875,17.5,81.0,216.05,24.0,24.0,,,True,Đầy đủ,Thanh Trì,Tin thường,False
44690317,22.5,95.0,236.84,32.0,32.0,9.0,,True,Đầy đủ,Thanh Trì,Tin thường,False
44691445,13.4,62.0,216.13,20.0,20.0,7.0,5.0,True,Đầy đủ,Thanh Trì,Tin thường,False
44691571,5.9,40.0,147.5,3.0,3.0,5.0,,True,,Long Biên,Tin thường,False
44691592,7.3,37.0,197.3,,,5.0,5.0,True,,Đống Đa,Tin thường,False
44691631,18.0,40.0,450.0,,,7.0,,True,,Tây Hồ,Tin thường,False
44692301,7.5,38.0,197.37,4.0,,5.0,,True,,Đống Đa,Tin thường,False
44692670,8.6,40.0,215.0,,,,,True,,Đống Đa,Tin thường,False
44694713,15.4,28.0,550.0,3.0,,4.0,,True,Cơ bản,Hoàn Kiếm,Tin thường,False
44695536,11.5,41.0,280.49,4.0,5.0,6.0,4.0,True,Đầy đủ,Long Biên,Tin thường,False
44695827,23.8,55.0,432.73,,,6.0,4.5,True,,Cầu Giấy,Tin thường,False
44696213,36.9,90.0,410.0,,,,5.0,True,,Cầu Giấy,Tin thường,False
44696226,13.0,66.0,196.97,,,6.0,,True,Đầy đủ,Bắc Từ Liêm,Tin thường,False
44697138,7.8,55.7,140.04,4.0,4.0,4.0,4.2,True,Đầy đủ,Hà Đông,Tin thường,False
